id_contrato,estado_contrato,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,tipo_de_contrato,modalidad_de_contratacion,duraci_n_del_contrato,dias_adicionados,valor_del_contrato,valor_pagado,valor_pendiente_de_pago,es_pyme,es_grupo,g_nero_representante_legal,duracion_dias,fecha_analisis,anio,valor_contrato_cero,es_directa
CO1.PCCNTR.6159218,Cerrado,2024-04-02,2024-04-05,2024-12-31,Prestación de servicios,Contratación directa,266 Dia(s),0,61123732.0,61123732.0,0.0,No,No,No definido,270.0,2024-04-02,2024,False,1
CO1.PCCNTR.639233,Cerrado,2019-01-25,2018-12-17,2019-11-30,Otro,Contratación directa (con ofertas),Dia(s),0,102316877.0,89461681.0,12855196.0,No,Si,No definido,348.0,2019-01-25,2019,False,1
CO1.PCCNTR.8550111,Modificado,2025-11-12,2025-11-25,2026-10-31,Prestación de servicios,Contratación directa,338 Dia(s),92,179375641.0,114984385.0,64391256.0,No,No,No definido,340.0,2025-11-12,2025,False,1
CO1.PCCNTR.8597045,Modificado,2025-11-20,2025-11-26,2026-10-31,Prestación de servicios,Contratación directa,339 Dia(s),91,151720400.0,94931200.0,56789200.0,No,No,Hombre,339.0,2025-11-20,2025,False,1
CO1.PCCNTR.5301328,Cerrado,2023-08-15,2023-08-15,2023-12-31,Prestación de servicios,Contratación directa,138 Dia(s),0,17986667.0,17226666.0,760000.0,No,No,Hombre,138.0,2023-08-15,2023,False,1
CO1.PCCNTR.6352922,Cerrado,2024-05-31,2024-06-06,2024-12-31,Prestación de servicios,Mínima cuantía,208 Dia(s),0,60764600.0,60764600.0,0.0,Si,No,Hombre,208.0,2024-05-31,2024,False,0
CO1.PCCNTR.4197358,Cerrado,2022-11-24,2022-11-24,2023-08-31,Prestación de servicios,Contratación directa,296 Dia(s),0,59800000.0,58600000.0,1200000.0,No,No,No definido,280.0,2022-11-24,2022,False,1
CO1.PCCNTR.299836,Cerrado,2018-02-02,2018-01-19,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,163085716.0,161200332.0,1885384.0,No,No,No definido,346.0,2018-02-02,2018,False,1
CO1.PCCNTR.5253665,Cerrado,2023-08-01,2023-08-01,2023-12-31,Prestación de servicios,Contratación directa,157 Dia(s),0,28151043.0,27969424.0,181619.0,No,No,Hombre,152.0,2023-08-01,2023,False,1
CO1.PCCNTR.5372244,Cerrado,2023-09-13,2023-09-13,2024-12-31,Prestación de servicios,Contratación directa,474 Dia(s),0,149094192.0,145677450.0,3416742.0,No,No,No definido,475.0,2023-09-13,2023,False,1
CO1.PCCNTR.2194861,Cerrado,2021-02-20,2021-02-20,2021-12-31,Prestación de servicios,Contratación directa,336 Dia(s),0,43431521.0,18522267.0,24909254.0,No,No,No definido,314.0,2021-02-20,2021,False,1
CO1.PCCNTR.2479922,Cerrado,2021-05-14,2021-05-14,2021-11-30,Prestación de servicios,Contratación directa,215 Dia(s),0,53886167.0,53134267.0,751900.0,No,No,No definido,200.0,2021-05-14,2021,False,1
CO1.PCCNTR.2274846,Cerrado,2021-03-26,2021-03-26,2021-11-04,Prestación de servicios,Contratación directa,317 Dia(s),0,32720250.0,25631850.0,7088400.0,No,No,No definido,223.0,2021-03-26,2021,False,1
CO1.PCCNTR.683988,Cerrado,2019-01-03,2018-12-10,2019-11-30,Prestación de servicios,Contratación directa,No definido,0,81870262.0,80289319.0,1580943.0,No,No,No definido,355.0,2019-01-03,2019,False,1
CO1.PCCNTR.3153854,Cerrado,2021-12-31,2021-12-31,2022-07-31,Prestación de servicios,Contratación directa,214 Dia(s),0,17127333.0,16744000.0,383333.0,No,No,Hombre,212.0,2021-12-31,2021,False,1
CO1.PCCNTR.240327,Cerrado,2018-01-12,2017-12-12,2018-12-31,Prestación de servicios,Selección abreviada subasta inversa,No definido,0,393714930.24,309874697.0,83840232.0,No,No,Hombre,384.0,2018-01-12,2018,False,0
CO1.PCCNTR.2207722,Cerrado,2021-02-17,2021-02-17,2021-11-30,Prestación de servicios,Contratación directa,333 Dia(s),0,85184966.0,84341550.0,843416.0,No,No,Hombre,286.0,2021-02-17,2021,False,1
CO1.PCCNTR.9159380,En ejecución,2026-01-29,2026-02-02,2026-12-31,Prestación de servicios,Contratación directa,335 Dia(s),0,109352040.0,36764910.0,72587130.0,No,No,No definido,332.0,2026-01-29,2026,False,1
CO1.PCCNTR.8631270,En ejecución,2025-11-27,2025-12-02,2026-07-31,Prestación de servicios,Contratación directa,246 Dia(s),0,37778033.0,31493733.0,6284300.0,No,No,Mujer,241.0,2025-11-27,2025,False,1
CO1.PCCNTR.8572907,En ejecución,2025-11-18,2025-11-24,2026-07-31,Prestación de servicios,Contratación directa,261 Dia(s),0,64454000.0,37859467.0,26594533.0,No,No,No definido,249.0,2025-11-18,2025,False,1
CO1.PCCNTR.301627,Cerrado,2018-01-28,2018-01-18,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,35047467.0,34151367.0,896100.0,No,No,No definido,347.0,2018-01-28,2018,False,1
CO1.PCCNTR.70904,Cerrado,2016-10-13,2016-10-06,2017-03-31,Prestación de servicios,Contratación directa (con ofertas),No definido,0,50950124.0,0.0,50950124.0,No,No,Mujer,176.0,2016-10-13,2016,False,1
CO1.PCCNTR.8587645,Modificado,2025-11-18,2025-11-25,2026-10-31,Prestación de servicios,Contratación directa,340 Dia(s),91,105933200.0,64072500.0,41860700.0,No,No,Hombre,340.0,2025-11-18,2025,False,1
CO1.PCCNTR.6176456,Cerrado,2024-04-05,2024-04-11,2024-12-31,Prestación de servicios,Contratación directa,260 Dia(s),0,149314525.0,149314525.0,0.0,No,No,Hombre,264.0,2024-04-05,2024,False,1
CO1.PCCNTR.4185415,En ejecución,2022-11-21,2022-11-21,2023-10-08,Prestación de servicios,Contratación directa,339 Dia(s),0,166234790.0,166234790.0,0.0,Si,No,Mujer,321.0,2022-11-21,2022,False,1
CO1.PCCNTR.9738480,En ejecución,2026-07-31,2026-08-04,2026-12-31,Prestación de servicios,Contratación directa,150 Dia(s),0,24666667.0,0.0,24666667.0,No,No,Mujer,149.0,2026-07-31,2026,False,1
CO1.PCCNTR.6304274,Cerrado,2024-05-09,2024-05-15,2025-04-23,Prestación de servicios,Contratación directa,343 Dia(s),0,83134100.0,83134100.0,0.0,No,No,No definido,343.0,2024-05-09,2024,False,1
CO1.PCCNTR.4632150,Cerrado,2023-02-19,2023-02-19,2023-06-15,Prestación de servicios,Contratación directa,4 Mes(es),0,39921308.0,39255953.0,665355.0,No,No,No definido,116.0,2023-02-19,2023,False,1
CO1.PCCNTR.4340615,Cerrado,2022-12-28,2022-12-28,2023-08-31,Prestación de servicios,Contratación directa,252 Dia(s),0,74944273.0,72895017.0,2049255.0,No,No,Hombre,246.0,2022-12-28,2022,False,1
CO1.PCCNTR.1402337,Cerrado,2020-03-13,2020-02-28,2021-12-15,Prestación de servicios,Mínima cuantía,Dia(s),0,42000000.0,34118820.0,7881179.0,Si,No,Hombre,656.0,2020-03-13,2020,False,0
CO1.PCCNTR.1101,Enviado proveedor,,2015-09-09,2015-11-30,Compraventa,Mínima cuantía,No definido,0,350000.0,0.0,350000.0,Si,No,Hombre,82.0,2015-09-09,2015,False,0
CO1.PCCNTR.2469056,Cerrado,2021-06-16,2021-06-16,2022-05-31,Otro,Contratación directa,248 Dia(s),0,23504391105.0,12261098054.0,11243293050.0,No,No,No definido,349.0,2021-06-16,2021,False,1
CO1.PCCNTR.5274636,Cerrado,2023-08-11,2023-08-11,2024-03-13,Prestación de servicios,Contratación directa,153 Dia(s),0,52266667.0,51333333.0,933334.0,No,No,No definido,215.0,2023-08-11,2023,False,1
CO1.PCCNTR.81004,Cerrado,2016-12-06,2016-11-15,2018-12-31,Prestación de servicios,Mínima cuantía,No definido,0,54000000.0,0.0,54000000.0,Si,No,No definido,776.0,2016-12-06,2016,False,0
CO1.PCCNTR.5216521,Cerrado,2023-07-18,2023-07-18,2023-12-31,Prestación de servicios,Contratación directa,171 Dia(s),0,35263748.0,33651691.0,1612057.0,No,No,No definido,166.0,2023-07-18,2023,False,1
CO1.PCCNTR.127908,Cerrado,2017-04-19,2017-04-04,2018-06-30,Prestación de servicios,Contratación directa (con ofertas),No definido,0,46650000.0,45509667.0,1140333.0,No,No,No definido,452.0,2017-04-19,2017,False,1
CO1.PCCNTR.680704,Cerrado,2018-12-28,2018-12-06,2019-07-31,Prestación de servicios,Contratación directa,No definido,0,76633333.0,74416667.0,2216666.0,No,No,No definido,237.0,2018-12-28,2018,False,1
CO1.PCCNTR.6785480,En ejecución,2024-09-18,2024-09-24,2024-12-31,Prestación de servicios,Contratación directa,103 Dia(s),0,14282667.0,13321333.0,961334.0,No,No,No definido,98.0,2024-09-18,2024,False,1
CO1.PCCNTR.5947587,Cerrado,2024-02-15,2024-02-20,2024-12-31,Prestación de servicios,Contratación directa,8 Mes(es),0,40673492.0,40542709.0,130783.0,No,No,Mujer,315.0,2024-02-15,2024,False,1
CO1.PCCNTR.8467918,En ejecución,2025-10-22,2025-10-24,2025-12-31,Prestación de servicios,Contratación directa,71 Dia(s),0,22586667.0,19653333.0,2933334.0,No,No,Hombre,68.0,2025-10-22,2025,False,1
CO1.PCCNTR.7524347,Cerrado,2025-02-20,2025-02-25,2025-11-24,Prestación de servicios,Contratación directa,9 Mes(es),0,155057391.0,153908818.0,1148573.0,No,No,No definido,272.0,2025-02-20,2025,False,1
CO1.PCCNTR.9091374,En ejecución,2026-01-23,2026-01-26,2026-07-31,Prestación de servicios,Contratación directa,185 Dia(s),0,64635340.0,38657500.0,25977840.0,No,No,Hombre,186.0,2026-01-23,2026,False,1
CO1.PCCNTR.1350363,Cerrado,2020-03-04,2020-02-05,2020-12-31,Prestación de servicios,Contratación directa,Dia(s),0,92650000.0,92083333.0,566666.0,No,No,No definido,330.0,2020-03-04,2020,False,1
CO1.PCCNTR.8716100,En ejecución,2025-12-22,2025-12-29,2026-07-31,Prestación de servicios,Contratación directa,221 Dia(s),0,76500000.0,63666666.0,12833333.0,No,No,Hombre,214.0,2025-12-22,2025,False,1
CO1.PCCNTR.4831354,Cerrado,2023-04-03,2023-04-03,2023-07-31,Prestación de servicios,Contratación directa,4 Mes(es),0,11287976.0,11287976.0,0.0,No,No,Mujer,119.0,2023-04-03,2023,False,1
CO1.PCCNTR.92603,Cerrado,2016-12-26,2016-12-16,2017-09-12,Prestación de servicios,Contratación directa (con ofertas),No definido,0,125310651.0,0.0,125310651.0,No,No,No definido,270.0,2016-12-26,2016,False,1
CO1.PCCNTR.488327,Cerrado,2018-07-31,2018-07-18,2018-11-30,Prestación de servicios,Contratación directa,No definido,0,35210916.0,33935158.0,1275758.0,No,No,No definido,135.0,2018-07-31,2018,False,1
CO1.PCCNTR.2431629,Cerrado,2021-05-03,2021-05-03,2021-12-15,Prestación de servicios,Contratación directa,200 Dia(s),0,29731904.0,28896067.0,835837.0,No,No,No definido,226.0,2021-05-03,2021,False,1
CO1.PCCNTR.830636,Cerrado,2019-04-16,2019-02-12,2019-08-31,Prestación de servicios,Contratación directa,No definido,0,17953422.0,16604808.0,1348614.0,No,No,No definido,200.0,2019-04-16,2019,False,1
CO1.PCCNTR.252929,Cerrado,2017-12-13,2017-12-07,2018-11-28,Prestación de servicios,Contratación directa,No definido,0,89147506.0,88394145.0,753361.0,No,No,No definido,356.0,2017-12-13,2017,False,1
CO1.PCCNTR.1314655,Cerrado,2020-02-07,2020-01-24,2020-12-31,Prestación de servicios,Contratación directa,Dia(s),0,87248000.0,86741333.0,506667.0,No,No,No definido,342.0,2020-02-07,2020,False,1
CO1.PCCNTR.1554002,Cerrado,2020-05-19,2020-05-19,2021-04-30,Prestación de servicios,Contratación directa,357 Dia(s),0,45459158.0,45203050.0,256108.0,No,No,No definido,346.0,2020-05-19,2020,False,1
CO1.PCCNTR.109524,Cerrado,2017-02-09,2017-02-06,2018-06-15,Prestación de servicios,Contratación directa (con ofertas),No definido,0,111074975.0,107762600.0,3312375.0,No,No,No definido,494.0,2017-02-09,2017,False,1
CO1.PCCNTR.7382881,En ejecución,2025-02-06,2025-02-11,2025-12-10,Prestación de servicios,Contratación directa,10 Mes(es),0,43650000.0,43359000.0,291000.0,No,No,Hombre,302.0,2025-02-06,2025,False,1
CO1.PCCNTR.4279141,Modificado,2022-12-09,2022-12-09,2024-12-15,Prestación de servicios,Mínima cuantía,24 Mes(es),15,36750000.0,31373446.0,5376553.0,No,No,Hombre,737.0,2022-12-09,2022,False,0
CO1.PCCNTR.471973,Cerrado,2018-07-25,2018-07-16,2018-07-30,Compraventa,Mínima cuantía,No definido,0,1976446.0,1976446.0,0.0,No,No,No definido,14.0,2018-07-25,2018,False,0
CO1.PCCNTR.796326,Cerrado,2019-03-12,2019-01-30,2020-02-29,Prestación de servicios,Contratación directa,No definido,0,48232545.0,47384234.0,848311.0,No,No,No definido,395.0,2019-03-12,2019,False,1
CO1.PCCNTR.4350515,Cerrado,2022-12-30,2022-12-30,2023-08-31,Prestación de servicios,Contratación directa,248 Dia(s),0,64279931.0,63247322.0,1032609.0,No,No,Hombre,244.0,2022-12-30,2022,False,1
CO1.PCCNTR.73208,Cerrado,2016-11-04,2016-10-19,2016-12-31,Prestación de servicios,Contratación directa (con ofertas),Dia(s),0,23402518.0,0.0,23402518.0,No,No,No definido,73.0,2016-11-04,2016,False,1
CO1.PCCNTR.5359646,Cerrado,2023-09-11,2023-09-11,2023-12-31,Prestación de servicios,Contratación directa,116 Dia(s),0,30000000.0,28750000.0,1250000.0,No,No,Hombre,111.0,2023-09-11,2023,False,1
CO1.PCCNTR.8696311,Terminado,2025-12-18,2025-12-23,2026-07-31,Prestación de servicios,Contratación directa,231 Dia(s),0,35328256.0,30325915.0,5002341.0,No,No,Mujer,220.0,2025-12-18,2025,False,1
CO1.PCCNTR.3396966,Cerrado,2022-02-03,2022-02-03,2022-12-31,Prestación de servicios,Contratación directa,341 Dia(s),0,38717498.0,37929642.0,787856.0,No,No,No definido,331.0,2022-02-03,2022,False,1
CO1.PCCNTR.6589108,Cerrado,2024-08-02,2024-08-09,2025-03-14,Prestación de servicios,Contratación directa,233 Dia(s),0,48316666.0,46799999.0,1516667.0,No,No,Hombre,217.0,2024-08-02,2024,False,1
CO1.PCCNTR.5436909,Cerrado,2023-10-09,2023-10-09,2024-05-31,Prestación de servicios,Contratación directa,239 Dia(s),0,108739966.0,103392099.0,5347866.0,No,No,No definido,235.0,2023-10-09,2023,False,1
CO1.PCCNTR.123902,Cerrado,2017-03-30,2017-03-14,2017-11-30,Prestación de servicios,Contratación directa (con ofertas),No definido,0,41377547.0,39524820.0,1852727.0,No,No,Hombre,261.0,2017-03-30,2017,False,1
CO1.PCCNTR.3487060,Cerrado,2022-01-31,2022-01-31,2022-12-31,Prestación de servicios,Contratación directa,341 Dia(s),0,114950037.23,113926743.0,1023294.0,No,No,No definido,334.0,2022-01-31,2022,False,1
CO1.PCCNTR.8614397,Modificado,2025-11-21,2025-12-01,2026-12-26,Prestación de servicios,Contratación directa,386 Dia(s),148,58335640.0,31638200.0,26697440.0,No,No,Hombre,390.0,2025-11-21,2025,False,1
CO1.PCCNTR.450046,Cerrado,2018-07-12,2018-06-18,2018-11-30,Prestación de servicios,Contratación directa,No definido,0,47723542.0,47137977.0,585565.0,No,No,No definido,165.0,2018-07-12,2018,False,1
CO1.PCCNTR.697505,Cerrado,2019-01-24,2018-12-28,2019-11-30,Otro,Contratación directa (con ofertas),Dia(s),0,13000000.0,13000000.0,0.0,Si,No,No definido,337.0,2019-01-24,2019,False,1
CO1.PCCNTR.6587103,En ejecución,2024-08-01,2024-08-06,2024-12-31,Prestación de servicios,Contratación directa,5 Mes(es),0,22600000.0,21846667.0,753333.0,No,No,Hombre,147.0,2024-08-01,2024,False,1
CO1.PCCNTR.4651696,Cerrado,2023-02-22,2023-02-22,2023-06-17,Prestación de servicios,Contratación directa,4 Mes(es),0,56649704.0,55705542.0,944162.0,No,No,No definido,115.0,2023-02-22,2023,False,1
CO1.PCCNTR.1331025,Cerrado,2020-03-03,2020-01-29,2020-06-30,Prestación de servicios,Contratación directa,Dia(s),0,30756633.0,29588659.0,1167974.0,No,No,Mujer,153.0,2020-03-03,2020,False,1
CO1.PCCNTR.2208211,Cerrado,2021-02-17,2021-02-17,2021-12-31,Prestación de servicios,Contratación directa,333 Dia(s),0,100410678.0,99524077.0,886601.0,No,No,No definido,317.0,2021-02-17,2021,False,1
CO1.PCCNTR.6095254,Cerrado,2024-03-15,2024-03-19,2025-03-17,Prestación de servicios,Contratación directa,358 Dia(s),0,37515500.0,37515500.0,0.0,No,No,Hombre,363.0,2024-03-15,2024,False,1
CO1.PCCNTR.4269030,Cerrado,2022-12-07,2022-12-07,2023-10-31,Prestación de servicios,Mínima cuantía,11 Mes(es),0,16199160.0,16014085.0,185074.0,Si,No,Hombre,328.0,2022-12-07,2022,False,0
CO1.PCCNTR.819467,Cerrado,2019-03-12,2019-02-08,2020-02-29,Prestación de servicios,Contratación directa,No definido,0,190310656.0,184970306.0,5340350.0,No,No,No definido,386.0,2019-03-12,2019,False,1
CO1.PCCNTR.604208,Cerrado,2018-10-25,2018-10-10,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,17363198.0,13317404.0,4045794.0,No,No,Mujer,82.0,2018-10-25,2018,False,1
